MotionControl6_49.0.1
4000;304;"Kinematic %1: Robot type needed to specify an appropriate robot transformation"
4000;305;"No valid default dynamics specified for kinematic %1"
4000;306;"No valid default overlap data specified for kinematic %1"
4000;308;"Call McuStopInterpolator() first for kinematic <%1>"
4000;309;"Invalid kinematic ID <%1>"
4000;310;"Invalid component %1 for kinematic %2 (ID %3)"
4000;311;"Kinematic %1: PrewarnTime (%2 s) higher than LookAheadTime (%3 s). Setting PrewarnTime to %3 s."
4000;312;"No forward transformation available for kinematic %1 (ID %2)"
4000;313;"Kinematic cannot be generated due to a too low velocity limit <%1> for joint %2"
4000;314;"Kinematic cannot be generated due to a too low acceleration limit <%1> for joint %2"
4000;315;"Kinematic cannot be generated due to a too low deceleration limit <%1> for joint %2"
4000;316;"Kinematic cannot be generated due to a too low jerk limit <%1> for joint %2"
4000;317;"No wrist-inverse transformation available for kinematic %1 (ID %2)"
4000;318;"No forward transformation configured for kinematic %1 -> using dummy robot"
4000;319;"%1 (joint %2): Invalid value for 'increments per revolution' (numerator: %3 denominator: %4)"
4000;320;"When calling <%2> kinematic <%1> must be in state <stoppedJoints>."
4000;330;"Previous job command not yet processed"
4000;331;"No event handle specified for job <%1>"
4000;332;"Minimum prewarn time violated for job %2 (ID %1): %3 instead of %4"
4000;333;"Job %2 (ID %1) has an inappropriate plane specification"
4000;334;"SignalArea %2 (ID %1) has been activated"
4000;335;"Job %1 already applied to kinematic (%2, %3)"
4000;336;"Prediction error for job %2 (ID %1): %3 ms (configured limit: %4 ms)"
4000;337;"Prediction error for job %2 (ID %1): distorted by later changes in velocity %3 ms (configured limit: %4 ms)."
4000;338;"Invalid segment parameter (%1) for job %2."
4000;339;"Prediction job %2 (ID %1) not possible without look-ahead."
4000;340;"Prediction job %2 (ID %1) not possible - connecting with LookAheadBuffer failed."
4000;341;"Invalid distance (%1) for job %2"
4000;342;"Distance (%1) of job %2 too long for segment %3"
4000;343;"Distance job %1 not allowed on ptp segment %2"
4000;344;"Distance job %1 cannot be applied to Kinematic %2"
4000;345;"%1 named %2 timed out after %3 seconds (kinematic %4)"
4000;346;"AutoStop-job %1 cannot be applied to segment %2"
4000;347;"Job %1 not allowed on segment %2 (PtpPnp jobs on PtpPnp segments only)"
4000;360;"Previous workspace command not yet processed."
4000;361;"Kin. %1 is entering blocked area %4 with guard point %6 of %5%7 while executing motion command %2 (param. %3)"
4000;362;"Kin. %1 is leaving work area %4 with guard point %6 of %5%7 while executing motion command %2 (param. %3)"
4000;363;"Area application object %1 (ID %2) has already been applied to a kinematic"
4000;364;"Area application object %1 (ID %2) could not be removed from kinematic"
4000;365;"Invalid size of work area or nogo-area %1"
4000;366;"Kin. %1: Area violation occurred at cartesian position [%2 %3 %4] (world)."
4000;367;"End position of segment %1 lies in nogo-area %2 with guard point %4 of %3%6 of kinematic %5"
4000;368;"End position of segment %1 is not in any work area with guard point %3 of %2%5 of kinematic %4"
4000;369;"Kin. %1 is entering blocked joints area %4 with joint %5 (position %6) while executing motion command %2 (param. %3)"
4000;370;"Kin. %1 is leaving work joints area %4 with joint %5 (position %6) while executing motion command %2 (param. %3)"
4000;371;"End position of segment %1 lies in blocked joints area %2 with joint %3 (position %4) of kinematic %5"
4000;372;"End position of segment %1 is not in any work joints area with joint %2 (position %3) of kinematic %4"
4000;380;"Kin. %1: Danger of overthrowing a workpiece out of area %4 while executing motion command %2 (param. %3)"
4000;381;"Kin. %1: Excessive kinetic energy of workpiece against area %4 while executing motion command %2 (param. %3)"
4000;390;"The total number of guard points (%2) of %3%4 exceeds the maximum number of guard points %1"
4000;391;"Invalid joint number %1 specified for guard point %2 of %3%4"
4000;392;"Invalid location %1 specified for guard point %2 of %3%4"
4000;393;"Location %1 specified for guard point %2 of %3%4 cannot be calculated for kinematic %5"
4000;394;"The tool chain of tool %1 contains guard points between two moving tools"
4000;400;"Wrong joint number %1 in servo module of kinematic %2 during action %3"
4000;401;"Kinematic %1 could not read servo data from shared memory %2"
4000;402;"Error while accessing a servo's shared memory (%1), kinematic %2 (joint no. %3)"
4000;403;"Application error: Invalid servo state detected by MCU, movement not allowed (state: %1, kinematic %2, joint  %3"
4000;404;"Servo for joint '%2' could not be applied to kinematic %1"
4000;405;"Kinematic %1: Cycle time of drive '%2' (%3) differs from cycle time of kinematic (%4)"
4000;406;"Kinematic %1: End point data for drive '%2' (%3) not found"
4000;407;"Kinematic %1: Drive '%2' in wrong position mode (%3, expected: %4)"
4000;408;"Kinematic %1 (Joint %2): Setting position not possible. Kinematic is started."
4000;409;"Kinematic %1 (Joint %2): Setting position not possible. Drive in error state."
4000;410;"Kinematic %1 (Joint %2): Setting position not possible. Drive is not referenced."
4000;411;"Kinematic %1 (Joint %2): Mastering not possible. Invalid reference pulse interval (%3)."
4000;412;"Kinematic %1 (Joint %2): Mastering not possible. Invalid gear ratio."
4000;413;"Kinematic %1 (joint %2): Referencing using reference pulse: No master value available."
4000;414;"Kinematic %1 (joint %2): Distance to reference pulse too big."
4000;415;"Kinematic %1 (joint %2): Mastering/referencing not supported. Joint depends on modulo drive (joint %3)."
4000;416;"Kinematic %1 (joint %2): Setting position not possible. Master axis not referenced (joint %3)."
4000;417;"Kinematic %1 (Joint %2): Mastering not possible. Drive is a Modulo Drive."
4000;419;"Kinematic %1: Invalid mount point (%3 = %4) for linkage on drive %2"
4000;420;"Kinematic %1 (joint %2): Drive has lost reference."
4000;421;"Kinematic %1: Joint %2 has lost reference."
4000;422;"Kinematic %1, Joint %2: gear ratio has changed."
4000;423;"Error Mapping to Shared Memory: %1 (%2)"
4000;424;"Kinematic %1: Invalid Position Period of Drive '%2' ([%3;%4[, expected: [-180;180[)"
4000;425;"Kinematic %1 (Joint %2): Drive repositioning not possible. Kinematic is not ready."
4000;427;"Incompatible Interface-Versions of AXIS-PORT: %1 (expected: %2)"
4000;428;"Kinematic %1 (drive %2): Servo following error %3 exceeded limit (%4)."
4000;429;"Kinematic %1 (drive %2): Servo following error maximum value %3."
4000;430;"Command SetPathPos has invalid path position (ID %1)"
4000;432;"Command <%1> has invalid parameter <%2>: <%3>"
4000;433;"Application error: MCU command <%3> not allowed because kinematic <%1> (ID %2) not stopped"
4000;434;"Command <%1> sent to non-registered kinematic <%2> (ID %3)"
4000;435;"Command <%1>: Kinematic <%2> (ID %3) is on path <%4> (ID %5), not on path <%6> (ID %7)"
4000;436;"Command <%1> sent to invalid kinematic <%2> (ID %3)"
4000;437;"Setting kinematic <%1> (ID %2) on path <%3> (ID %4) leads to a leap."
4000;438;"Appending segment <%1> (ID %2) on path <%3> (ID %4) leads to a leap."
4000;439;"Previous SetPathPos command(s) not yet processed."
4000;440;"Stop of micro interpolator of kinematic <%1> not possible because the micro interpolator is not configured."
4000;441;"Kinematic <%1>: Input joint position out of range of nonlinear gear table (joint: %2 pos: %3)."
4000;442;"Kinematic <%1>: Input drive position out of range of nonlinear gear table (drive: %2 pos: %3)."
4000;443;"Kinematic <%1>: Joint position cannot be calculated from drive position for drive linkage (drive: %2 pos: %3)."
4000;444;"Kinematic <%1>: Drive position cannot be calculated from joint position for drive linkage (drive: %2 pos: %3)."
4000;445;"Kinematic %1: Invalid gear linkage on drive %2. Gear linkages are only supported for rotational joints."
4000;446;"Kinematic %1: Invalid gear linkage on drive %2. Gear linkages are only supported for main joints."
4000;447;"Kinematic %1: Invalid joint range for gear linkage on drive %2: minPos = %3, maxPos = %4."
4000;450;"Kinematic <%1> (ID %2) not yet READY for command <%3>"
4000;451;"Kinematic <%1> (ID %2) not on path for command <%3>"
4000;452;"Command SetTimeOverride sent to kinematic %1 has invalid parameter %2"
4000;453;"Command SetTimeOverrideFactor sent to kinematic %1 has invalid parameter %2"
4000;454;"Command MoveToTarget: Kinematic %1 has already passed path position SegNr. %2 / Param %3"
4000;455;"Command MoveToTarget: Kinematic %1 is on empty path %2"
4000;456;"Kinematic %1: An active MoveToTarget cannot be interrupted by Move."
4000;457;"Kinematic %1: MoveToTarget is not allowed when the robot is moving."
4000;460;"Kinematic %1 has not been registered with the MCU execution unit"
4000;462;"Command %1 sent to kinematic %2 failed"
4000;463;"Too many moving systems: %1"
4000;464;"Only moving reference systems can be registered"
4000;465;"SingleJointLimiter can only be activated if torque-limiter is deactivated (KinID %1)"
4000;480;"Forecast interpolator has fallen back (main int.: %1 %2 forecast int.: %3 %4)"
4000;481;"%1-Interpolation for kinematic %2 failed (SectionNr: %3, SectionTime: %4)."
4000;482;"Look-ahead time is zero at %1"
4000;483;"Slave kinematic %1 has an error"
4000;484;"Function %1 is not available with look ahead"
4000;485;"Previous assign/remove slave command not yet processed"
4000;486;"Path definition for kinematic %1 uses the kinematic itself as reference system"
4000;487;"Previous %s command not yet processed"
4000;488;"Slave robot tries to use an invalid master TCP (%1)"
4000;489;"Slave robot tries to use an invalid master joint offset (%1)"
4000;500;"%8 Cart. position exceeds limit (%4) by %1 %%; component: %2, value: %3, motion command (%5) %6, parameter %7"
4000;501;"%8 Cart. orientation exceeds limit (%4) by %1 %%; component: %2, value: %3, motion command (%5) %6, parameter %7"
4000;502;"%8 Position of base joint %2 exceeds limit (%4); value: %3, motion command (%5) %6, parameter %7"
4000;503;"%8 Position of wrist joint %2 exceeds limit (%4); value: %3, motion command (%5) %6, parameter %7"
4000;504;"%8 Position of auxiliary joint %2 exceeds limit (%4); value: %3, motion command (%5) %6, parameter %7"
4000;505;"%8 Cart. velocity exceeds limit by %1 %%, component: %2; value: %3, limit: %4, motion command (%5) %6, parameter %7"
4000;506;"%8 Cart. orientation velocity exceeds limit by %1 %%, component: %2; value: %3, limit: %4, motion command (%5) %6, parameter %7"
4000;507;"%8 Joint velocity exceeds limit by %1 %%, base joint: %2; value: %3, limit: %4, motion command (%5) %6, parameter %7"
4000;508;"%8 Joint velocity exceeds limit by %1 %%, wrist joint: %2; value: %3, limit: %4, motion command (%5) %6, parameter %7"
4000;509;"%8 Joint velocity exceeds limit by %1 %%, auxiliary joint: %2; value: %3, limit: %4, motion command (%5) %6, parameter %7"
4000;510;"%8 Cart. acceleration exceeds limit by %1 %%, component: %2; value: %3, limit: %4, motion command (%5) %6, parameter %7"
4000;511;"%8 Cart. orientation acceleration exceeds limit by %1 %%, component: %2; value: %3, limit: %4, motion command (%5) %6, parameter %7"
4000;512;"%8 Joint acceleration exceeds limit by %1 %%, base joint: %2; value: %3, limit: %4, motion command (%5) %6, parameter %7"
4000;513;"%8 Joint acceleration exceeds limit by %1 %%, wrist joint: %2; value: %3, limit: %4, motion command (%5) %6, parameter %7"
4000;514;"%8 Joint acceleration exceeds limit by %1 %%, auxiliary joint: %2; value: %3, limit: %4, motion command (%5) %6, parameter %7"
4000;515;"%8 Cart. jerk exceeds limit by %1 %%, component: %2; value: %3, limit: %4, motion command (%5) %6, parameter %7"
4000;516;"%8 Cart. orientation jerk exceeds limit by %1 %%, component: %2; value: %3, limit: %4, motion command (%5) %6, parameter %7"
4000;517;"%8 Joint jerk exceeds limit by %1 %%, base joint: %2; value: %3, limit: %4, motion command (%5) %6, parameter %7"
4000;518;"%8 Joint jerk exceeds limit by %1 %%, wrist joint: %2; value: %3, limit: %4, motion command (%5) %6, parameter %7"
4000;519;"%8 Joint jerk exceeds limit by %1 %%, auxiliary joint: %2; value: %3, limit: %4, motion command (%5) %6, parameter %7"
4000;520;"Forward transformation for kinematic %1 must be activated to enable cartesian dynamics monitoring"
4000;521;"Wrong type of UnLockAppend: LockType(%1) - UnLockType(%2)"
4000;522;"Sum of wrist joints exceeds limit; value: %1, limit: %2, motion command (%3) %4, parameter %5"
4000;523;"%7Position of joint %1 is discontinuous (new position: %2, old position: %3) at motion command(%4) %5, parameter %6"
4000;524;"%8 Position of passive joint %2 exceeds limit (%4); value: %3, motion command (%5) %6, parameter %7"
4000;525;"%8 Position of virtual joint %2 exceeds limit (%4); value: %3, motion command (%5) %6, parameter %7"
4000;526;"Monitoring limits in area %1 for kinematic %2 are not allowed because dynamic monitoring is disabled"
4000;527;"Cannot activate/deactivate monitoring limit %1 while kinematic %2 is moving"
4000;530;"Motion command %1 (%2): velocity is reduced by %3 %% (i.e. %4 %% of programmed velocity)"
4000;531;"Single joint limiter ON: %1, parameter: %2"
4000;532;"Single joint Limiter OFF: %1, parameter: %2, MaxPosDeviation: %3, MaxOriDeviation: %4"
4000;533;"Robot stops because path deviation (%1) exceeds configured limit (%2)"
4000;534;"Path movement stalled because of an internal error"
4000;535;"Exceeding deviation limit on joint %1: %2 (limit: %3)"
4000;536;"End position of segment %1 exceeds limit of joint %2 by %3 %% (value: %4, limit: %5) of kinematic %6"
4000;537;"Joint position of kinematic %1 at end position of segment %2 could not be calculated"
4000;538;"Uncontrollable singularity problem of kinematic %1 at %2: position of joint %3 (%4) diverges from predicted position (%5)."
4000;539;"Deviation (%3) of cartesian tracking delta geometry of kinematic %1 exceeds configured maximal deviation (%4) at %2."
4000;540;"Deviation (%4) of tracking delta geometry of joint %3 of kinematic %1 exceeds configured maximal deviation (%5) at %2."
4000;542;"Deviation (%4) of tracking delta geometry of additional position %3 of kinematic %1 exceeds configured maximal deviation (%5) at %2."
4000;545;"Joint %2 of kinematic %1 leaps from position %4 to %5 at %3."
4000;550;"Kinematic %3 (ID %4) has no inverse transformation for %1 (ID %2)"
4000;551;"Position of %1 (ID %2) not reachable by kinematic %3 (ID %4)"
4000;552;"Orientation of %1 (ID %2) not reachable by kinematic %3 (ID %4)"
4000;553;"Base joints of kinematic %3 (ID %4) are singular at %1 (ID %2)"
4000;554;"Wrist joints of kinematic %3 (ID %4) are singular at %1 (ID %2)"
4000;555;"Kinematic %3 (ID %4) is singular at %1 %2"
4000;556;"Kinematic %3 (ID %4) shows bad convergence at %1 (ID %2)"
4000;557;"Error-bit 4 has been set during inverse transformation"
4000;558;"Error-bit 8 has been set during inverse transformation"
4000;559;"Kinematic %3 (ID %4) has no inverse transformation implemented for %1 (ID %2)"
4000;560;"Invalid parameters for inverse transformation of %1 (ID %2) by kinematic %3 (ID %4)"
4000;561;"Invalid tool for inverse transformation of %1 (ID %2) by kinematic %3 (ID %4)"
4000;571;"Position not reachable by kinematic %2%1 at %3"
4000;572;"Orientation not reachable by kinematic %2%1 at %3"
4000;573;"Base joints of kinematic %2%1 are singular at %3"
4000;574;"Wrist joints of kinematic %2%1 are singular at %3"
4000;575;"Kinematic %2%1 is singular at %3"
4000;576;"Kinematic %2%1 shows bad convergence at %3"
4000;577;"Kinematik %2%1 shows numerical problems in dynamic calculation at %3"
4000;578;"Kinematic %2%1 has no robot transformation implemented for %3"
4000;579;"Invalid parameters for robot transformation of kinematic %2%1 at %3"
4000;580;"Invalid tool for kinematic %2%1 at %3"
4000;581;"TCP of kinematic %2%1 cannot be calculated at %3"
4000;600;"Configured robot type %1 not available"
4000;601;"No kinematics specified in MCU configuration file"
4000;602;"No timer specified for MCU. All MCU tasks suspended."
4000;603;"Cannot find configured MCU timer <%1>. All MCU tasks suspended."
4000;604;"Invalid joint type <%1>"
4000;605;"No configuration data found for joint <%1>"
4000;606;"Configured frame type <%1> not available"
4000;607;"This robot type requires configuration of a passive joint"
4000;608;"InversTrafo configured without activating ForwardTrafo"
4000;609;"Configured axis-filter type %1 not available"
4000;610;"Configured order of filter%1 (%2) does not correspond with the amount of coefficients (%3)"
4000;611;"Number of filter coefficients is exceeding the upper limit (%1)"
4000;612;"A %1-Filter needs exactly %2 coefficients (provided %3)"
4000;613;"Reference system <%1> of configured REFSYS:%2 not found in database"
4000;614;"Configured lookAheadTime (%1s) exceeds max. lookAheadTime (%2s)"
4000;615;"Too little heap memory for cyclic logger (configured size: %1). Using default size (%2)."
4000;616;"Configured joint-mode '%1' not available"
4000;617;"Configured cycleTime=%1 of MotionTimer not valid."
4000;618;"Invalid configuration of external chain for joint <%1>"
4000;619;"Configured encoder type '%1' not supported."
4000;620;"Configured gear matrix is not invertible."
4000;621;"Kinematic %4: Invalid difference of configured minimum (%2) and maximum (%3) modulo positions of joint %1."
4000;622;"Kinematic %2: Linear joint %1 cannot be configured as modulo joint."
4000;623;"Kinematic %1 could not be created."
4000;624;"Kinematic %1: No logger configured for identification."
4000;625;"Kinematic %1: Joint mapping is only available for linear joints (%2)"
4000;626;"Kinematic %1: Joint mapping matrix is not invertible."
4000;630;"Kinematic %1: Invalid previous joint number (%2) of joint %3 in kinematic chain"
4000;631;"Kinematic %1: Invalid number of master joints (%2) for passive (or virtual) joint %3."
4000;632;"Kinematic %1: Invalid master joint number (%2) for passive (or virtual) joint %3."
4000;633;"Kinematic %1: No master joint data found for master joint %3 of passive (or virtual) joint %2."
4000;634;"Kinematic %1: no configuration data found for additional robot position %2."
4000;650;"Control command <%1> rejected"
4000;651;"Control command <%1> called with invalid parameter"
4000;652;"Control command <%1> not yet implemented"
4000;653;"Control command <%1> called with invalid parameter <%2> = <%3>"
4000;654;"McuSearchDbObj() not implemented for object type %1"
4000;655;"Invalid frame type: %1"
4000;656;"Control command <%1> not valid in this release."
4000;657;"Using InitPathPos <%1> as start position without setting kinematic <%2> on path <%3>."
4000;670;"McuReleaseDbObj: object with ID %1 has already been released"
4000;671;"Error while calling %1"
4000;672;"Trying to release object not contained in data base (addr. %1)."
4000;673;"Cannot copy MCU Status Report file from %1 to %2"
4000;679;"Function <%1> called with invalid parameter <%2> = <%3> of object <%4>"
4000;680;"Function <%1> called with invalid parameter <%2> = <%3>"
4000;681;"Invalid Path in Function <%1> of segment <%2> (ID: %3)"
4000;682;"Cannot calculate Restart PathPosition for Segment <%1> (ID: %2)"
4000;683;"Cannot insert segHdl-Data to motion-buffer in function <%1>"
4000;684;"Previous motionBuffer command(s) not yet processed"
4000;685;"Cannot transfer motion-buffer (ID: %1) to path (ID: %2) because appendFreeHdl=false!"
4000;686;"Cannot delete motion buffer from ExecUnit-List (doesn't exist)"
4000;687;"<%1> is not possible - %2 check(s) already active (max. %3)"
4000;688;"Cannot append segment to motion-buffer (ID: %1)"
4000;689;"CheckPathIsReachable is not possible (MB-ID: %1) - transfer or check already active"
4000;690;"Cannot transfer motion-buffer (ID: %1) to path (ID: %2) - transfer or check already active"
4000;691;"Motion-buffer (ID: %1) is empty"
4000;692;"Cannot read NextSegSMemName (not configured)"
4000;693;"Series of zero segments appending on path (ID %1) exceeding allowed number (%2)"
4000;694;"Number of %1joints is incompatible with kinematic (ID %2)"
4000;695;"Wrong filter number %1 - just 2 filters in series possible (1&2)"
4000;696;"Number of joints (%4) in %1 of function %2 is incompatible with kinematic %3 (must be %5)"
4000;697;"No forward kinematic transformation of kinematic %1 available for function %2"
4000;698;"Function <%1> called with invalid enumeration value <%2> = <%3>"
4000;700;"Internal Error (reserved)"
4000;701;"Tried to set negative number of joints in RobotTransform"
4000;702;"Tried to set too many joints (%1, max 8) in RobotTransform"
4000;703;"Invalid joint type for joint %1 in RobotTransform"
4000;704;"Invalid link numbers in RobotTransform"
4000;705;"DH-Parameters not initialized in transform function %1 of robot %2"
4000;706;"Invalid number of joints (%1) (must be %2) in the data structure %3 for transform function %4 of robot %5"
4000;707;"Invalid number of rows (%1) (must be %2) of Jacobi matrix in transform function %3 of robot %4"
4000;708;"Invalid number of columns (%1) (must be %2) of Jacobi matrix in transform function %3 of robot %4"
4000;709;"Invalid robot mode in transform function %1 of robot %2"
4000;710;"Invalid configuration of robot mode in RobotTransform"
4000;711;"Invalid turn (%1) in RobotTransform"
4000;712;"Invalid number of joints (%1)"
4000;713;"Invalid D1 in DH-parameters for Ecopaint transform"
4000;714;"Invalid Alpha1 in DH-parameters for Ecopaint transform"
4000;715;"Invalid D2 in DH-parameters for Ecopaint transform"
